id,vote_yes,bid,wet_percent,conseq_none,yea_say,province,income_group,age_group,education_group,gender,age_gender
33680,0,15,10%,1,0,Alberta,"$25,000-$49,999",18 to 34 years,Bachelors degree,Man,18 to 34 years_Man
33683,0,250,20%,0,0,Alberta,"$25,000-$49,999",18 to 34 years,Some University/College,Woman,18 to 34 years_Woman
33684,1,15,20%,0,1,Alberta,"$25,000-$49,999",18 to 34 years,Some University/College,Woman,18 to 34 years_Woman
33685,1,865,10%,0,1,Alberta,"$50,000-$74,999",18 to 34 years,Some University/College,Man,18 to 34 years_Man
33686,0,430,10%,0,0,Alberta,"$25,000-$49,999",18 to 34 years,Some University/College,Woman,18 to 34 years_Woman
33687,0,865,20%,1,0,Manitoba,"$125,000-$149,999",18 to 34 years,Some University/College,Woman,18 to 34 years_Woman
33690,1,430,10%,0,1,Alberta,Missing,18 to 34 years,Vocational/Trade/Technical School,Woman,18 to 34 years_Woman
33691,1,15,10%,0,1,Saskatchewan,"$25,000-$49,999",18 to 34 years,High school or less,Woman,18 to 34 years_Woman
33692,0,15,10%,0,0,Manitoba,"$25,000-$49,999",18 to 34 years,Bachelors degree,Man,18 to 34 years_Man
33694,1,50,20%,0,1,Saskatchewan,"$0-$25,000",18 to 34 years,Some University/College,Woman,18 to 34 years_Woman
33695,0,430,20%,0,0,Alberta,"$0-$25,000",18 to 34 years,High school or less,Woman,18 to 34 years_Woman
33697,1,430,20%,0,1,Alberta,"$75,000-$99,999",18 to 34 years,Bachelors degree,Woman,18 to 34 years_Woman
33698,0,430,20%,1,0,Saskatchewan,"$150,000 and over",18 to 34 years,Advanced degree,Man,18 to 34 years_Man
33700,1,50,20%,0,0,Alberta,Missing,18 to 34 years,High school or less,Woman,18 to 34 years_Woman
33701,0,430,20%,1,0,Saskatchewan,"$25,000-$49,999",18 to 34 years,Vocational/Trade/Technical School,Woman,18 to 34 years_Woman
33702,0,50,10%,0,0,Alberta,"$50,000-$74,999",18 to 34 years,Advanced degree,Woman,18 to 34 years_Woman
33703,1,15,10%,0,1,Alberta,"$150,000 and over",18 to 34 years,Advanced degree,Man,18 to 34 years_Man
33704,1,865,10%,0,1,Manitoba,"$150,000 and over",18 to 34 years,Advanced degree,Woman,18 to 34 years_Woman
33706,0,430,10%,0,0,Manitoba,"$25,000-$49,999",18 to 34 years,Some University/College,Woman,18 to 34 years_Woman
33708,1,15,20%,0,0,Manitoba,"$75,000-$99,999",18 to 34 years,High school or less,Man,18 to 34 years_Man
33709,0,430,20%,1,0,Manitoba,"$0-$25,000",18 to 34 years,Advanced degree,Woman,18 to 34 years_Woman
33710,1,430,20%,0,1,Alberta,"$25,000-$49,999",18 to 34 years,High school or less,Woman,18 to 34 years_Woman
33711,0,125,10%,0,0,Alberta,"$75,000-$99,999",18 to 34 years,Advanced degree,Man,18 to 34 years_Man
33712,1,50,10%,0,1,Manitoba,"$50,000-$74,999",18 to 34 years,Some University/College,Man,18 to 34 years_Man
33713,1,15,20%,0,0,Alberta,"$25,000-$49,999",18 to 34 years,Bachelors degree,Woman,18 to 34 years_Woman
33714,1,125,10%,0,0,Alberta,"$50,000-$74,999",18 to 34 years,Bachelors degree,Man,18 to 34 years_Man
33715,1,50,10%,0,0,Manitoba,"$150,000 and over",18 to 34 years,Some University/College,Man,18 to 34 years_Man
33717,0,15,20%,0,0,Alberta,"$0-$25,000",18 to 34 years,High school or less,Woman,18 to 34 years_Woman
33718,0,50,20%,0,0,Alberta,"$25,000-$49,999",18 to 34 years,Some University/College,Woman,18 to 34 years_Woman
33719,1,865,10%,1,0,Alberta,"$75,000-$99,999",18 to 34 years,Bachelors degree,Woman,18 to 34 years_Woman
33720,1,15,20%,0,0,Alberta,"$125,000-$149,999",18 to 34 years,Bachelors degree,Woman,18 to 34 years_Woman
33721,0,430,20%,1,0,Alberta,"$0-$25,000",18 to 34 years,High school or less,Woman,18 to 34 years_Woman
33723,1,125,20%,0,0,Alberta,"$50,000-$74,999",18 to 34 years,Bachelors degree,Man,18 to 34 years_Man
33729,1,50,10%,0,1,Alberta,"$100,000-$124,999",18 to 34 years,Bachelors degree,Woman,18 to 34 years_Woman
33730,0,15,20%,0,0,Manitoba,"$50,000-$74,999",18 to 34 years,Some University/College,Woman,18 to 34 years_Woman
33734,0,250,20%,0,0,Alberta,"$0-$25,000",18 to 34 years,Some University/College,Woman,18 to 34 years_Woman
33735,1,125,20%,0,0,Alberta,"$75,000-$99,999",18 to 34 years,Bachelors degree,Woman,18 to 34 years_Woman
33736,0,430,10%,0,0,Manitoba,"$100,000-$124,999",18 to 34 years,Bachelors degree,Woman,18 to 34 years_Woman
33737,0,50,20%,0,0,Alberta,"$25,000-$49,999",18 to 34 years,Bachelors degree,Woman,18 to 34 years_Woman
33738,1,15,20%,0,0,Manitoba,"$25,000-$49,999",18 to 34 years,Advanced degree,Man,18 to 34 years_Man
33739,0,50,10%,0,0,Manitoba,"$75,000-$99,999",18 to 34 years,Some University/College,Woman,18 to 34 years_Woman
33742,0,250,20%,0,0,Manitoba,"$0-$25,000",18 to 34 years,Advanced degree,Woman,18 to 34 years_Woman
33745,1,430,20%,0,0,Alberta,"$75,000-$99,999",18 to 34 years,Some University/College,Woman,18 to 34 years_Woman
33747,0,430,10%,0,0,Saskatchewan,"$50,000-$74,999",18 to 34 years,High school or less,Woman,18 to 34 years_Woman
33748,0,125,10%,0,0,Alberta,"$75,000-$99,999",18 to 34 years,Bachelors degree,Woman,18 to 34 years_Woman
33749,0,250,10%,0,0,Alberta,"$150,000 and over",18 to 34 years,Bachelors degree,Man,18 to 34 years_Man
33751,1,865,10%,0,1,Manitoba,"$150,000 and over",18 to 34 years,Advanced degree,Woman,18 to 34 years_Woman
33752,1,430,20%,0,1,Manitoba,"$75,000-$99,999",18 to 34 years,Some University/College,Woman,18 to 34 years_Woman
33753,0,125,20%,0,0,Alberta,"$0-$25,000",18 to 34 years,Some University/College,Woman,18 to 34 years_Woman
33754,0,430,20%,0,0,Saskatchewan,"$100,000-$124,999",18 to 34 years,High school or less,Woman,18 to 34 years_Woman
33757,0,125,20%,0,0,Alberta,"$150,000 and over",18 to 34 years,Advanced degree,Woman,18 to 34 years_Woman
33758,1,430,10%,0,1,Manitoba,"$50,000-$74,999",18 to 34 years,Some University/College,Woman,18 to 34 years_Woman
33759,0,250,10%,0,0,Alberta,"$0-$25,000",18 to 34 years,Some University/College,Woman,18 to 34 years_Woman
33761,0,125,20%,0,0,Alberta,"$0-$25,000",18 to 34 years,Some University/College,Woman,18 to 34 years_Woman
33762,0,865,20%,0,0,Alberta,"$0-$25,000",18 to 34 years,High school or less,Woman,18 to 34 years_Woman
33763,0,250,10%,0,0,Manitoba,"$0-$25,000",18 to 34 years,High school or less,Woman,18 to 34 years_Woman
33765,1,430,20%,0,0,Saskatchewan,"$25,000-$49,999",18 to 34 years,High school or less,Man,18 to 34 years_Man
33766,0,15,20%,0,0,Alberta,"$150,000 and over",18 to 34 years,Advanced degree,Woman,18 to 34 years_Woman
33767,1,125,20%,0,0,Manitoba,"$25,000-$49,999",18 to 34 years,Some University/College,Man,18 to 34 years_Man
33768,0,430,20%,0,0,Alberta,"$50,000-$74,999",18 to 34 years,Some University/College,Woman,18 to 34 years_Woman
33771,1,15,20%,0,0,Saskatchewan,"$100,000-$124,999",18 to 34 years,High school or less,Woman,18 to 34 years_Woman
53909,1,430,20%,0,1,Alberta,"$100,000-$124,999",18 to 34 years,Advanced degree,Man,18 to 34 years_Man
53959,1,250,10%,0,1,Manitoba,"$125,000-$149,999",18 to 34 years,Advanced degree,Woman,18 to 34 years_Woman
53969,0,50,20%,0,0,Alberta,"$50,000-$74,999",18 to 34 years,Vocational/Trade/Technical School,Man,18 to 34 years_Man
53987,0,250,10%,1,0,Manitoba,"$50,000-$74,999",18 to 34 years,Advanced degree,Woman,18 to 34 years_Woman
53991,1,865,10%,0,0,Manitoba,"$75,000-$99,999",18 to 34 years,Bachelors degree,Man,18 to 34 years_Man
54001,0,250,10%,1,0,Manitoba,"$50,000-$74,999",18 to 34 years,Bachelors degree,Woman,18 to 34 years_Woman
54009,0,430,10%,0,0,Manitoba,"$100,000-$124,999",35 to 54 years,Vocational/Trade/Technical School,Man,35 to 54 years_Man
54048,1,430,10%,0,0,Manitoba,"$25,000-$49,999",18 to 34 years,Some University/College,Man,18 to 34 years_Man
54117,1,250,20%,0,0,Manitoba,"$0-$25,000",18 to 34 years,Some University/College,Woman,18 to 34 years_Woman
54145,1,15,20%,1,1,Alberta,"$0-$25,000",18 to 34 years,High school or less,Man,18 to 34 years_Man
54146,0,865,20%,0,0,Manitoba,"$50,000-$74,999",18 to 34 years,Bachelors degree,Woman,18 to 34 years_Woman
54151,1,865,20%,1,1,Alberta,Missing,18 to 34 years,High school or less,Woman,18 to 34 years_Woman
54280,0,250,20%,1,0,Saskatchewan,"$25,000-$49,999",18 to 34 years,High school or less,Man,18 to 34 years_Man
54282,0,15,20%,0,0,Manitoba,"$50,000-$74,999",18 to 34 years,Some University/College,Woman,18 to 34 years_Woman
54292,1,125,20%,0,1,Saskatchewan,"$50,000-$74,999",18 to 34 years,High school or less,Woman,18 to 34 years_Woman
54325,0,15,10%,0,0,Manitoba,"$0-$25,000",18 to 34 years,High school or less,Woman,18 to 34 years_Woman
54327,0,15,20%,0,0,Manitoba,"$25,000-$49,999",18 to 34 years,Vocational/Trade/Technical School,Woman,18 to 34 years_Woman
54535,1,50,10%,1,0,Alberta,"$150,000 and over",18 to 34 years,Advanced degree,Woman,18 to 34 years_Woman
54656,0,865,10%,0,0,Saskatchewan,"$25,000-$49,999",18 to 34 years,Advanced degree,Woman,18 to 34 years_Woman
54688,1,15,20%,0,0,Manitoba,"$0-$25,000",18 to 34 years,High school or less,Man,18 to 34 years_Man
54758,0,250,10%,0,0,Alberta,"$150,000 and over",18 to 34 years,Advanced degree,Man,18 to 34 years_Man
54765,1,250,10%,1,1,Saskatchewan,"$100,000-$124,999",18 to 34 years,Advanced degree,Man,18 to 34 years_Man
54782,1,430,20%,0,1,Alberta,"$100,000-$124,999",18 to 34 years,Vocational/Trade/Technical School,Man,18 to 34 years_Man
54790,1,250,10%,0,1,Manitoba,Missing,18 to 34 years,Some University/College,Woman,18 to 34 years_Woman
54796,0,430,20%,0,0,Alberta,"$75,000-$99,999",18 to 34 years,Some University/College,Man,18 to 34 years_Man
54801,0,15,20%,0,0,Saskatchewan,"$0-$25,000",18 to 34 years,Bachelors degree,Woman,18 to 34 years_Woman
54869,0,865,20%,0,0,Saskatchewan,"$50,000-$74,999",18 to 34 years,Some University/College,Man,18 to 34 years_Man
54882,1,15,10%,0,0,Saskatchewan,"$75,000-$99,999",18 to 34 years,Vocational/Trade/Technical School,Woman,18 to 34 years_Woman
54885,1,430,20%,1,1,Manitoba,"$100,000-$124,999",18 to 34 years,Bachelors degree,Woman,18 to 34 years_Woman
54910,0,15,20%,0,0,Manitoba,Missing,18 to 34 years,Some University/College,Woman,18 to 34 years_Woman
54955,1,250,10%,0,0,Manitoba,"$50,000-$74,999",18 to 34 years,Some University/College,Man,18 to 34 years_Man
54959,0,430,10%,0,0,Alberta,"$0-$25,000",18 to 34 years,High school or less,Woman,18 to 34 years_Woman
54987,1,125,10%,0,0,Alberta,"$50,000-$74,999",18 to 34 years,Bachelors degree,Woman,18 to 34 years_Woman
55003,0,865,20%,1,0,Alberta,"$50,000-$74,999",18 to 34 years,High school or less,Man,18 to 34 years_Man
55146,1,15,20%,1,0,Manitoba,"$25,000-$49,999",18 to 34 years,Some University/College,Woman,18 to 34 years_Woman
55208,1,50,10%,0,0,Saskatchewan,"$75,000-$99,999",18 to 34 years,Bachelors degree,Woman,18 to 34 years_Woman
55233,1,250,10%,1,0,Manitoba,Missing,18 to 34 years,Bachelors degree,Woman,18 to 34 years_Woman
55238,1,250,20%,1,0,Manitoba,Missing,18 to 34 years,Some University/College,Woman,18 to 34 years_Woman
55249,0,250,20%,0,0,Manitoba,"$50,000-$74,999",18 to 34 years,Bachelors degree,Man,18 to 34 years_Man
55252,0,50,20%,0,0,Manitoba,"$75,000-$99,999",18 to 34 years,Bachelors degree,Man,18 to 34 years_Man
55279,1,250,10%,0,0,Saskatchewan,"$75,000-$99,999",18 to 34 years,High school or less,Woman,18 to 34 years_Woman
55311,1,430,20%,0,0,Alberta,"$150,000 and over",18 to 34 years,High school or less,Woman,18 to 34 years_Woman
55332,0,250,20%,1,0,Alberta,"$100,000-$124,999",18 to 34 years,Bachelors degree,Man,18 to 34 years_Man
55347,1,50,20%,0,0,Saskatchewan,"$75,000-$99,999",18 to 34 years,Bachelors degree,Woman,18 to 34 years_Woman
55480,1,50,10%,0,1,Manitoba,"$25,000-$49,999",18 to 34 years,Bachelors degree,Woman,18 to 34 years_Woman
55555,0,125,20%,0,0,Alberta,"$25,000-$49,999",18 to 34 years,Some University/College,Woman,18 to 34 years_Woman
55569,0,865,20%,1,0,Alberta,"$25,000-$49,999",18 to 34 years,Some University/College,Woman,18 to 34 years_Woman
55714,0,250,10%,0,0,Alberta,"$150,000 and over",18 to 34 years,Bachelors degree,Man,18 to 34 years_Man
55797,1,50,20%,0,0,Manitoba,"$150,000 and over",18 to 34 years,Bachelors degree,Woman,18 to 34 years_Woman
55800,0,430,20%,1,0,Manitoba,"$125,000-$149,999",18 to 34 years,Bachelors degree,Man,18 to 34 years_Man
55819,1,15,10%,0,0,Manitoba,"$150,000 and over",18 to 34 years,Some University/College,Man,18 to 34 years_Man
55823,1,250,20%,0,1,Manitoba,"$50,000-$74,999",18 to 34 years,Some University/College,Woman,18 to 34 years_Woman
55951,1,125,20%,0,0,Manitoba,"$0-$25,000",18 to 34 years,Advanced degree,Woman,18 to 34 years_Woman
55990,0,250,20%,1,0,Saskatchewan,"$125,000-$149,999",18 to 34 years,Some University/College,Man,18 to 34 years_Man
56164,0,250,10%,0,0,Alberta,"$75,000-$99,999",18 to 34 years,Advanced degree,Woman,18 to 34 years_Woman
56172,1,125,10%,0,1,Alberta,"$75,000-$99,999",18 to 34 years,Some University/College,Man,18 to 34 years_Man
56175,0,865,10%,0,0,Manitoba,"$25,000-$49,999",18 to 34 years,Bachelors degree,Man,18 to 34 years_Man
56198,1,865,20%,0,0,Manitoba,"$25,000-$49,999",18 to 34 years,Advanced degree,Man,18 to 34 years_Man
56250,1,430,20%,0,0,Saskatchewan,Missing,18 to 34 years,High school or less,Woman,18 to 34 years_Woman
56256,1,15,20%,0,0,Manitoba,"$100,000-$124,999",18 to 34 years,High school or less,Man,18 to 34 years_Man
56290,1,125,10%,0,1,Manitoba,"$50,000-$74,999",18 to 34 years,Bachelors degree,Woman,18 to 34 years_Woman
56310,1,50,20%,0,0,Saskatchewan,"$50,000-$74,999",18 to 34 years,Bachelors degree,Man,18 to 34 years_Man
56312,0,865,10%,1,0,Manitoba,"$50,000-$74,999",18 to 34 years,High school or less,Woman,18 to 34 years_Woman
56340,1,50,10%,0,0,Manitoba,"$25,000-$49,999",18 to 34 years,High school or less,Man,18 to 34 years_Man
56384,1,250,20%,0,0,Manitoba,"$50,000-$74,999",18 to 34 years,Bachelors degree,Woman,18 to 34 years_Woman
56443,1,50,10%,0,1,Manitoba,"$75,000-$99,999",18 to 34 years,High school or less,Woman,18 to 34 years_Woman
56697,1,15,10%,0,0,Alberta,"$75,000-$99,999",18 to 34 years,Vocational/Trade/Technical School,Man,18 to 34 years_Man
56723,1,50,10%,0,1,Manitoba,Missing,18 to 34 years,Bachelors degree,Woman,18 to 34 years_Woman
56838,1,50,20%,0,0,Alberta,"$125,000-$149,999",18 to 34 years,Bachelors degree,Woman,18 to 34 years_Woman
56861,1,250,10%,0,0,Alberta,"$25,000-$49,999",18 to 34 years,High school or less,Man,18 to 34 years_Man
56879,1,865,10%,0,0,Alberta,"$100,000-$124,999",18 to 34 years,Advanced degree,Woman,18 to 34 years_Woman
56904,1,865,10%,0,0,Alberta,"$100,000-$124,999",18 to 34 years,Bachelors degree,Woman,18 to 34 years_Woman
56914,1,50,10%,0,0,Alberta,"$150,000 and over",18 to 34 years,Some University/College,Woman,18 to 34 years_Woman
56935,1,250,10%,0,0,Alberta,"$75,000-$99,999",18 to 34 years,Advanced degree,Man,18 to 34 years_Man
56964,0,50,10%,1,0,Manitoba,"$50,000-$74,999",18 to 34 years,Advanced degree,Woman,18 to 34 years_Woman
56984,1,430,10%,0,1,Manitoba,"$100,000-$124,999",18 to 34 years,Vocational/Trade/Technical School,Woman,18 to 34 years_Woman
57052,0,250,10%,0,0,Manitoba,Missing,18 to 34 years,Bachelors degree,Man,18 to 34 years_Man
57122,0,125,20%,0,0,Alberta,"$25,000-$49,999",18 to 34 years,Some University/College,Woman,18 to 34 years_Woman
57125,1,15,10%,0,1,Alberta,"$125,000-$149,999",18 to 34 years,Some University/College,Man,18 to 34 years_Man
57126,1,15,20%,0,0,Alberta,"$75,000-$99,999",18 to 34 years,Some University/College,Man,18 to 34 years_Man
57143,1,125,20%,1,1,Manitoba,"$125,000-$149,999",18 to 34 years,Bachelors degree,Woman,18 to 34 years_Woman
57185,1,15,10%,0,0,Manitoba,"$75,000-$99,999",18 to 34 years,Vocational/Trade/Technical School,Woman,18 to 34 years_Woman
57281,1,430,10%,0,0,Alberta,"$125,000-$149,999",18 to 34 years,Advanced degree,Man,18 to 34 years_Man
57584,1,15,20%,0,0,Alberta,"$50,000-$74,999",18 to 34 years,Some University/College,Woman,18 to 34 years_Woman
57586,0,865,20%,1,0,Alberta,"$75,000-$99,999",18 to 34 years,Bachelors degree,Man,18 to 34 years_Man
57599,1,250,20%,1,0,Saskatchewan,"$100,000-$124,999",18 to 34 years,Bachelors degree,Man,18 to 34 years_Man
57614,1,125,10%,0,0,Manitoba,"$50,000-$74,999",18 to 34 years,Advanced degree,Man,18 to 34 years_Man
57664,0,125,20%,0,0,Manitoba,"$100,000-$124,999",18 to 34 years,Bachelors degree,Woman,18 to 34 years_Woman
57732,1,15,20%,0,0,Alberta,"$75,000-$99,999",18 to 34 years,High school or less,Woman,18 to 34 years_Woman
57772,1,15,10%,0,0,Saskatchewan,Missing,18 to 34 years,Some University/College,Woman,18 to 34 years_Woman
58041,0,15,10%,0,0,Saskatchewan,"$25,000-$49,999",18 to 34 years,High school or less,Man,18 to 34 years_Man
58061,0,865,10%,0,0,Manitoba,"$125,000-$149,999",18 to 34 years,Bachelors degree,Man,18 to 34 years_Man
58082,0,15,20%,0,0,Alberta,"$75,000-$99,999",18 to 34 years,High school or less,Man,18 to 34 years_Man
58291,1,125,20%,1,1,Saskatchewan,"$75,000-$99,999",18 to 34 years,Advanced degree,Woman,18 to 34 years_Woman
58532,1,50,10%,0,0,Saskatchewan,"$0-$25,000",18 to 34 years,Advanced degree,Woman,18 to 34 years_Woman
58580,1,15,20%,0,1,Alberta,"$100,000-$124,999",18 to 34 years,Some University/College,Man,18 to 34 years_Man
58644,1,50,20%,0,1,Manitoba,"$25,000-$49,999",18 to 34 years,Some University/College,Woman,18 to 34 years_Woman
58653,0,15,10%,0,0,Alberta,"$50,000-$74,999",18 to 34 years,High school or less,Woman,18 to 34 years_Woman
58880,0,430,20%,0,0,Alberta,"$100,000-$124,999",18 to 34 years,Bachelors degree,Woman,18 to 34 years_Woman
58957,1,125,10%,0,1,Alberta,"$75,000-$99,999",18 to 34 years,Bachelors degree,Man,18 to 34 years_Man
59199,1,430,10%,1,0,Manitoba,"$75,000-$99,999",18 to 34 years,Some University/College,Woman,18 to 34 years_Woman
59301,1,50,20%,0,1,Saskatchewan,"$0-$25,000",18 to 34 years,High school or less,Man,18 to 34 years_Man
59333,1,15,10%,0,0,Manitoba,"$25,000-$49,999",18 to 34 years,High school or less,Woman,18 to 34 years_Woman
59368,0,125,10%,0,0,Manitoba,"$125,000-$149,999",18 to 34 years,Some University/College,Woman,18 to 34 years_Woman
59447,0,430,20%,0,0,Alberta,Missing,18 to 34 years,Vocational/Trade/Technical School,Man,18 to 34 years_Man
59591,0,15,10%,0,0,Alberta,Missing,18 to 34 years,Some University/College,Woman,18 to 34 years_Woman
59664,1,50,20%,0,0,Saskatchewan,"$100,000-$124,999",35 to 54 years,Vocational/Trade/Technical School,Man,35 to 54 years_Man
59667,0,50,20%,0,0,Manitoba,"$50,000-$74,999",18 to 34 years,Some University/College,Woman,18 to 34 years_Woman
59676,1,865,10%,0,0,Alberta,"$50,000-$74,999",18 to 34 years,Bachelors degree,Woman,18 to 34 years_Woman
59695,0,125,20%,1,0,Saskatchewan,Missing,18 to 34 years,Bachelors degree,Woman,18 to 34 years_Woman
59942,1,50,10%,1,0,Alberta,"$150,000 and over",18 to 34 years,Bachelors degree,Man,18 to 34 years_Man
60012,0,430,20%,0,0,Alberta,"$100,000-$124,999",18 to 34 years,Some University/College,Man,18 to 34 years_Man
60188,0,15,20%,0,0,Saskatchewan,"$0-$25,000",18 to 34 years,Some University/College,Woman,18 to 34 years_Woman
60310,1,50,20%,1,1,Alberta,"$25,000-$49,999",18 to 34 years,Some University/College,Man,18 to 34 years_Man
60596,0,15,10%,0,0,Alberta,"$75,000-$99,999",18 to 34 years,High school or less,Man,18 to 34 years_Man
60686,0,430,20%,0,0,Saskatchewan,"$50,000-$74,999",18 to 34 years,Bachelors degree,Woman,18 to 34 years_Woman
60763,0,50,10%,0,0,Manitoba,"$25,000-$49,999",18 to 34 years,Some University/College,Woman,18 to 34 years_Woman
60802,1,865,20%,0,0,Manitoba,"$25,000-$49,999",18 to 34 years,Some University/College,Man,18 to 34 years_Man
60900,1,15,10%,0,0,Saskatchewan,"$25,000-$49,999",18 to 34 years,Some University/College,Woman,18 to 34 years_Woman
60920,0,865,10%,1,0,Alberta,"$100,000-$124,999",18 to 34 years,Bachelors degree,Man,18 to 34 years_Man
60981,0,125,20%,0,0,Saskatchewan,"$50,000-$74,999",18 to 34 years,Bachelors degree,Woman,18 to 34 years_Woman
61130,0,430,10%,0,0,Manitoba,"$50,000-$74,999",18 to 34 years,Some University/College,Woman,18 to 34 years_Woman
61194,0,50,20%,1,0,Saskatchewan,"$50,000-$74,999",18 to 34 years,High school or less,Man,18 to 34 years_Man
61223,1,50,20%,0,0,Alberta,"$75,000-$99,999",18 to 34 years,Bachelors degree,Woman,18 to 34 years_Woman
61317,0,250,20%,0,0,Saskatchewan,"$25,000-$49,999",18 to 34 years,Advanced degree,Woman,18 to 34 years_Woman
61355,1,125,10%,0,1,Saskatchewan,"$25,000-$49,999",18 to 34 years,Advanced degree,Woman,18 to 34 years_Woman
61392,0,865,20%,0,0,Manitoba,"$50,000-$74,999",18 to 34 years,High school or less,Man,18 to 34 years_Man
61441,0,865,10%,0,0,Manitoba,"$0-$25,000",18 to 34 years,Bachelors degree,Woman,18 to 34 years_Woman
